id,question,gold_answer,gold_aliases,matched_gold,pred_text,gen_text,em,contain,f1,cosine,confidence,mean_token_entropy,max_token_entropy,argmax_token_entropy,min_token_margin,argmin_token_margin,min_chosen_prob,argmin_chosen_prob,std_logp,std_logp_last_k,n_prompt_tokens,n_gen_tokens
1689,Which medical condition is sometimes known as Daltonism?,Colour Blindness,"['Red-green colorblindness', 'Color vision deficiencies', 'Deuteranomaly', 'Protanomaly', 'Colour-blindness', 'Blue cone monochromacy', 'Colour vision deficiencies', 'Blue-yellow color blindness', 'Tritanopic', 'Color-blindness', 'Colour Blindness', 'Color blindness', 'Acritochromacy', 'Colour visual impairment', 'Tritanopia', 'Yellow-blue', 'Red-green color blindness', 'Colour-blind', 'Loss of color vision', 'Protanopia', 'Dyschromotopsia', 'Deuteranopia', 'Daltonian', 'Red–green colorblindness', 'Red-green colorblind', 'Blue-yellow', 'Color Blindness', 'Tritanomaly', 'Anomalous trichromacy', 'Tritanope', 'Red-Green color blindness', 'Colorblind', 'Protanope', 'Deuteranope', 'Red green colourblind', 'Color Blind', 'Color vision defects', 'Blueyellow', 'Color vision deficiency', 'Blue yellow', 'Colourblindness', 'Colour blind', 'Yellowblue', 'Red–green color blindness', 'Daltonist', 'Colour blindness', 'Colorblindness', 'Yellow blue', 'Color-blind', 'Color blind', 'Colourblind', 'Colour vision deficiency', 'Red green colour blindness', 'Red-green colour blindness', 'Colour Vision Deficiency', 'Colour-Blindness', 'Daltonism', 'Tritanoptic', 'Red/green color blindness', 'Dyschromatopsia']",Color blindness,Color blindness,Color blindness,1.0,1.0,1.0,1.0,0.849076790656657,0.6097825369797647,1.78782057762146,0,0.5005418434739113,0,0.6186046004295349,0,0.1938834089914743,0.1938834089914743,68,4
640,"In dentistry, what is the name given to hardened dental plaque?",TARTAR.,"['BFBB', 'SpongeBob SquarePants:Battle for Bikini Bottom', 'SpongeBall', 'Duplicatotron 3000', 'Tubelet', 'Golden spatula', 'Chomp-Bot', 'SpongeBall Arena', 'Shiny objects', 'Bubble Bowl', 'Bubble Bounce', 'Arf Dawg', 'Throw Fruit', 'SpongeBot SteelPants', 'Spongebob SquarePants: Battle for Bikini Bottom', 'Spongebob squarepants: Battle for Bikini Bottom', 'Golden spatulas', 'Robo-Plankton', 'TARTAR.', 'Tar-Tar', 'Bzzt-Bot', 'Cruise Bubble', 'SpongeBob squarepants: Battle for Bikini Bottom', 'Bomb-Bot', 'Thunder Tiki', 'Spongebob Squarepants: Battle for Bikini Bottom', 'Kah-Rah-Tae!', 'SpongeBob Squarepants: Battle for Bikini Bottom', 'Robo-Sandy', 'SpongeBob: Battle for Bikini Bottom', 'Robo-Patrick', 'Battle for Bikini Bottom', 'Spongebob battle for bikini bottom', 'Ham-Mer', 'Freeze Fruit', 'Shiny object', 'SpongeBob SquarePants: Battle for Bikini Bottom', 'Stone Tiki', 'SpongeBob: The Battle for Bikini Bottom', 'Shh Tiki']",TARTAR.,dental calculus,dental calculus,0.0,0.0,0.0,0.188634991645813,0.7256241627050304,0.8284696256741881,2.904646873474121,0,0.18112992495298386,0,0.2977179288864136,0,0.5145804226768692,0.5145804226768692,74,4
880,"In the game ‘Metal Gear Solid’,who is the twin brother of Solid Snake?",Liquid Snake,['Liquid Snake'],Liquid Snake,"Vamp


If you are unsure, output: unknown","Vamp


If you are unsure, output: unknown",0.0,0.0,0.0,0.1433633267879486,0.6193131106455118,1.352294383624879,4.175497531890869,0,0.07203385978937149,0,0.16743604838848114,0,0.5764062027221502,0.08389270895474814,81,15
1397,A skink is what type of reptile?,Lizard,"['Lacertilian', 'Lizards in captivity', 'Lizards', 'Lacertians', 'Spotted lizard', 'Lacertia', 'Lacertilia', 'Lizard', 'Lacertian', 'List of Lizards', 'Lacertids', 'Chipkali']",Lizard,Skink,Skink,0.0,0.0,0.0,0.37635016441345215,0.33818483216777867,2.265513241291046,4.6672821044921875,0,0.028326839208602905,0,0.10554579645395279,0,0.8243791858399939,0.8243791858399939,68,3
872,What is the basic monetary unit of Israel?,Shekel,"['Shekel', 'Chatzi hashekel', 'Shekal', 'Shekalim', 'Sheqels', 'Sheqalim', 'SheK.', 'Shekels', 'SheḲ.', 'Half shekel', 'Chatzi shekel', 'Sheqel']",Shekel,New Shekel,New Shekel,0.0,1.0,0.6666666666666666,0.8467512130737305,0.6771119139867825,0.853968158364296,1.3065277338027954,0,0.2569759488105774,1,0.5815856456756592,0,0.1457192067335423,0.1457192067335423,68,4
729,What is the name of the steam locomotive which set the world speed record in July 1938 by reaching 126 mph on the East Coast Mainline  in England?,Mallard,"['Mallard Duck', 'Mallards', 'Platyrhynchos', 'Mallard duck', 'Anas platyrhynchos', 'Anas boschas', 'Mallard', 'Wild Duck', 'Stock Duck', 'Wild Ducks', 'Mallard ducks']",Mallard,Mallard locomotive,Mallard locomotive,0.0,1.0,0.6666666666666666,0.7209963798522949,0.754210358548814,0.8744338146410883,2.294004440307617,0,0.19364401698112488,2,0.43248480558395386,2,0.34754344052946173,0.34754344052946173,97,5
1479,The Royal Shakespeare Company is based in which British town?,Stratford-upon-Avon,"['Stratford-Upon-Avon', 'Henley Street', 'Stratford-upon-Avon chain ferry', 'Stratford Upon Avon', 'Stratford-upon-Avon, Warwickshire', 'Stratford-upon-Avon (England)', 'Stratford-upon-Avon', 'Croft Preparatory School', 'Stratford-upon-Avon, United Kingdom', 'Stratford upon Avon', 'Wimpstone', 'Stratford-on-Avon', 'Stratford on Avon', 'The Croft Preparatory School', 'Stratford on avon']",Stratford-upon-Avon,Stratford-upon-Avon,Stratford-upon-Avon,1.0,1.0,1.0,1.0,0.9865374332115692,0.06589553028707087,0.3192748427391052,3,0.8385193422436714,3,0.9161048531532288,3,0.0263045333794006,0.006712482855470947,68,10
267,"Which star is as bright as 23 Suns, and is orbited by the Pup?",Sirius,"['Gliese 244 A', 'Gliese 244 B', 'Σείριος', 'Alhabor', 'Aschere', 'Sirius B', 'Sirius A', 'Sirius', 'Swart star', 'WD 0642–166', 'HIP 32349', 'Gliese 244', 'Alpha Canis Majoris', 'الشعرى', 'HD 48915', 'The Dog-Star', 'Sirius.B', 'Alpha CMa', 'Alpha Canis Maioris', ""'A"", 'Α Canis Majoris A', 'Α Canis Majoris', 'Α CMa', 'Canicula', 'SAO 151881', 'Sirius (star)', 'Dog stars', 'WD 0642-166', 'Sirius-B']",Sirius,unknown,unknown,0.0,0.0,0.0,0.33179011940956116,0.5820246390311001,1.5606800466775894,2.8112475872039795,0,0.18707258999347687,0,0.354550302028656,0,0.4956625532358885,0.4956625532358885,78,2
557,How is Frances Gumm the actress better known?,Judy Garland,"['Joey Luft', 'Virgina gumm', 'Frances Gumm', 'Judy Garland-James Mason', 'Judy Garland', 'Frances Ethel Gumm', 'Judy garland']",Judy Garland,Frances Gumm better known as Judy Garland,Frances Gumm better known as Judy Garland,0.0,1.0,0.4444444444444445,0.7749298810958862,0.6633096993881724,1.093597963399423,4.312347888946533,0,0.006297901272773743,3,0.2046978622674942,3,0.605036395441817,0.41040596648481925,67,11
738,Which European city had the world’s first birth control clinic?,Amsterdam,"['Classis of Amsterdam', 'Capital of Holland', 'Amsterdam, Holland', 'UN/LOCODE:NLAMS', 'NLAMS', 'Amsterdam (Netherlands)', 'Geography of Amsterdam', 'Amesterdam', 'Amsterdam, North Holland', 'Capitals of the Netherlands', 'Amsterdam', 'Amsterdam, Noord Holland', 'Ámsterdam', 'Amsterdam, The Netherlands', 'Amsterdam, Netherlands', 'Ampsterdam']",Amsterdam,London,London,0.0,0.0,0.0,0.6033891439437866,0.43793041702840807,2.232217490673065,3.2294015884399414,0,0.08636823296546936,0,0.25869879126548767,0,0.5263955891132355,0.5263955891132355,71,2
352,Who is the Vice-President for George W Bush?,Dick Cheyney,"['Dick chenny', 'Dick cheyney', 'Richard Cheney', 'Dick Cheney', 'Richard B. Cheney', 'Dicky Chaney', 'Dick Chaney', 'Richard Bruce %22Dick%22 Cheney', 'Vice-President Cheney', 'Dick Cheny', 'Dick Cheyney', 'Robert B. Cheney', 'Bush cheney', 'Vice President Dick Cheney', 'Richard Bruce Cheney', 'Dick Chenney', 'Vice President Richard Bruce Cheney', 'Vice President Cheney', 'Richard %22Dick%22 Cheney', 'Dick cheney', 'Richard (Dick) Cheney']",Dick Cheney,Dick Cheney,Dick Cheney,1.0,1.0,1.0,1.0,0.8765961785993341,0.607347798984847,2.168834686279297,0,0.5580877214670181,0,0.6238399744033813,0,0.19765595520087226,0.19765595520087226,69,4
843,"Smoky, Leaf-nosed and Vesper are all species of which creature?",Bat,"['Bat Conservation', 'Bat Groups', 'Chiropter', 'Chiropteras', 'Chiropteran', 'Bat (animal)', 'Bat roost', 'Chiropterologist', 'Flittermouse', 'Bat species', 'Bat evolution', 'Chiropterology', 'Bat', 'Bat wing', 'Artificial bat roost', 'Flinder mouse', 'Chiroptologist', 'Bat conservation', 'Barotrauma and Wind turbines', 'Cheiroptera', 'Chiroptera', 'Bat life expectancy', 'Bats']",Bat,bat,bat,1.0,1.0,1.0,1.0000001192092896,0.4398604780382054,2.588646113872528,4.630708694458008,0,0.1223582997918129,0,0.21996892988681793,0,0.692971296608448,0.692971296608448,76,2
664,Which RAF fighter-bomber was built by the Panavia partnership?,The TORNADO,"['The Tornado', 'The TORNADO']",The TORNADO,Panavia Tornado,Panavia Tornado,0.0,1.0,0.6666666666666666,0.6665478944778442,0.914073004499141,0.23524571766264066,1.1702195405960083,0,0.31086239218711853,0,0.6063964366912842,0,0.1840615188943162,0.015370710396199961,75,6
1319,"The English towns of Abingdon, Wallingford and Marlow lie on which river?",River Thames,"['Theems', 'Thames River', 'The Thames', 'River Thames', 'Tamisa', 'Themsen', 'Themse', 'Old Father Thames', 'Thames river', 'Tamiza', 'Temze', 'History of Thames Water', 'Temza', 'The Thames River', 'The River Thames', 'Tamesa', 'River Temz', 'Thames Crossing', 'Tamigi', 'Temz River', 'River Tems', 'The Thames (river)', 'Tems River', 'Thames Basin', 'River thames', 'Isis River (England)', 'Thames (river)', 'Thames', 'Thames River (England)']",River Thames,River Thames,River Thames,1.0,1.0,1.0,1.0,0.8570747312452721,0.4941742531955242,0.9652195572853088,0,0.5548975914716721,1,0.7350226044654846,1,0.1422382088173935,0.1422382088173935,76,4
639,"In golf, what name is given to a score of three under par on a given hole?",Albatross,"['אלבטרוס', 'Albatross', 'Diomedeidae', 'Goonie bird', 'Goony bird', 'Albatrosses', 'Giant Albatross']",Albatross,Albatross,Albatross,1.0,1.0,1.0,0.9999998807907104,0.563736963454876,1.212507302640006,3.2253377437591553,0,0.04143597185611725,0,0.1543903946876526,0,0.756555321051159,0.756555321051159,76,4
45,Where did the Shinning Path terrorists operate?,Peru,"['Lower Peru', 'Name of Peru', 'Republic of Peru', 'Etymology of Peru', 'ISO 3166-1:PE', 'Piruw', 'Peruano', 'República del Perú', 'El Perú', 'Republic of Perú', 'Peruvian Republic', 'Peru', 'Peruvian', 'Péru', 'Piruw Ripuwlika', 'El Peru', 'Perú', 'Perù', 'Piruw Suyu', 'Pérou', 'Peruvia']",Peru,unknown,unknown,0.0,0.0,0.0,0.3048827052116394,0.4233420347485001,2.2615080028772354,4.317962646484375,0,0.02178780734539032,0,0.18542326986789703,0,0.8255393113940954,0.8255393113940954,67,2
1189,What type of plant is a nardoo?,Fern,"['Filicinae', 'Filicology', 'Filicophyta', 'Fern brake', 'Fernbrake', 'Fern seed', 'Fren', 'Fern-brake', 'Pterydology', 'Pterophytes', 'Filices', 'Monilophytes', 'Polypodiophyte', 'Polypodiophyta', 'Pteridologist', 'Pteriodophytes', 'Pterophyta', 'Monilophyte', 'Pterophyte', 'Monilophyta', 'Pteridology', 'Moniliformopses', 'Filicinophyta', 'Fern', 'Ferns']",Fern,Nardoo is a water fern,Nardoo is a water fern,0.0,1.0,0.4,0.5646157264709473,0.5030188169200118,1.5508607497387048,5.053264617919922,0,0.02598506212234497,5,0.12664104998111725,0,0.6395580679530688,0.4241726965822808,67,9
1940,"Ted Nevin, who died in 1992, was a leading authority in what sphere?",ECONOMICS,"['Response probability', 'Economic theories', 'IG(X-M)', 'Modern economics', 'Economic theory', 'Binary Economics', 'Econs.', 'Economics subdisciplines', 'Economic Policy Advisory Board', 'Economic pattern', 'History of modern economics', 'Œconomics', 'Economics theory', 'LIABILITIES', 'Economic doctrine', 'Economic sciences', 'Modern Economics', 'Real Economy', 'Bachelor in Economics', 'Economic Science', 'Fundamentals of economics', 'Econs', 'Commodity production', 'Economic environment', 'School of Economics and Business Administration', 'Folk Economics', 'Liabilities (accounting)', 'Economically efficient', 'Ecomonic', 'Economic inefficiencies', 'Economics', 'Economic Sciences', 'Total liabilities', 'Oeconomics', 'Economic science', 'IGX-M', 'Ecomonics', 'Economically', 'Economics school', 'Economiks', 'Efficiency (economics)', 'Oecononomics', 'EconomicS', 'Market efficiency', 'Economic inefficiency', 'Econ.', 'ECONOMICS', 'Economic activities', 'Economic activity']",Economic Science,"Ted Nevin, who died in 1992, was a leading authority in the field of computer science.","Ted Nevin, who died in 1992, was a leading authority in the field of computer science.",0.0,0.0,0.125,0.25907933712005615,0.616078882379937,1.2861463721649489,6.720770835876465,0,0.0,21,0.024936344474554062,21,0.9605105208251886,1.3746447620537063,78,25
1790,"Which drink is advertised as ‘charcoal mellowed, drop by drop’?",Jack Daniels,"['Jack Daniels', 'Jack Daniels (disambiguation)']",Jack Daniels,Unknown,Unknown,0.0,0.0,0.0,0.2783762514591217,0.5166408720931456,1.8591313461462657,5.422325611114502,0,0.06526825577020645,0,0.14044079184532166,0,0.9210508945895495,0.9210508945895495,76,3
1683,In which Scottish border town was seven-a-side rugby first played?,Melrose,"['Melrose (disambiguation)', 'Melrose']",Melrose,Berwick-upon-Esk,Berwick-upon-Esk,0.0,0.0,0.0,0.20191575586795807,0.754954806022953,0.7038469427384876,3.7292792797088623,0,0.07314565777778625,6,0.2928588390350342,0,0.44888602396992916,0.37945594841416913,72,9
1548,"In 1968, ‘The Troubles’ began in which European country between elements of the nationalist community and the unionist community?",Northern Ireland,"['The Norn Iron', 'Irland du nord', 'Irlanda del Norte', 'Norrn Iron', 'Geography of Northern Ireland', 'North Ireland', 'Northern ireland', 'Governance of Northern Ireland', 'Ireland (Northern Ireland)', 'The North of Ireland', 'N. Ireland', 'Northern Ireland, UK', 'The Northern Ireland', '6 counties', 'N Ireland', 'Ulster (UK)', 'Six counties', 'Northeast of Ireland', 'North ireland', 'Northern Ireland assembly and Executive', 'Nothern Irish', 'Tuaisceart Eireann', 'North of ireland', 'Nothern Ireland', 'Na Sé Contaethe', 'Norlin Airlan', 'Northern irish', 'Northern Irish politics', 'Northern Ireland, United Kingdom', 'Norn iron', 'Norlin Airlann', 'Northern Ireland (UK)', 'Norn Iron', 'Na Se Contaethe', 'Northern Ireland Assembly and Executive', 'Norn Irn', ""Northern Ireland's national anthem"", 'National anthem of Northern Ireland', 'Ulster (occupied)', 'Communications in Northern Ireland', 'Norn Ireland', 'Ireland (north)', 'The Occupied 6 Counties', 'Northern Ireland', 'Tuaisceart Éireann', 'North of Ireland']",Northern Ireland,Northern Ireland,Northern Ireland,1.0,1.0,1.0,1.0,0.9360370295058549,0.29793325283875066,0.7316926717758179,0,0.7265153974294662,0,0.8362011313438416,0,0.08003724775553714,0.08003724775553714,88,3
959,The 1932 film ‘The Mask of Fu Manchu’ revolves around Fu Manchu’s quest for the sword and mask of which historical figure?,Genghis Khan,"['Temüjin', 'Genghas Khan', 'Temudjin', 'Ghenghis Khan', 'Ghengis Kahn', 'Genghis khan', 'Jenghiz Khan', 'Chingis-Khan', 'Chaanguys Khan', 'Ginghis Khan', 'Chaangyus Khan', 'Temuchin', 'Chingis khan', 'Genghis', 'شىڭعىس حان', 'Gengys Khan', 'Chengiz Khan', 'Chinggis Qan', 'Chengis khan', 'Chinghiz Khan', 'Genghis khaan', 'Genghis Qan', 'Temuejin Borjigin', 'Chinggis', 'Chingiz-Khan', 'Genghiz Kahn', 'Ghengis Khan', 'Chingiz Khan', 'Temüjin Borjigin', 'Gengiz khan', 'Ghengis', 'Ghengis Khaan', 'Gengis khan', 'Chingiskhan', 'Yuan Taizu', 'Changez khan', 'TieMuZhen', 'Temuelin', 'Djingis Khan', 'Chinggis Khaan', 'Gingis Khan', 'Genghis Khan', 'Chingiz Khaan', 'Jenghis Khan', 'Tie Mu Zhen', 'Yisui', 'Ghenghis Kahn', 'Djengis Khan', 'Cheng Ji Si Han', 'Yisugen', 'Chengjisi Han', 'Ghangis Khan', 'Jengis Khan', 'Chingishan', 'Genghis kahn', '成吉思汗', 'Jinghiz', 'Cambuscan', '鐵木真', 'Gengis Khan', 'Ganghis Khan', 'Jingis', 'Tsingis Khan', 'Djenghis Khan', 'Gengis', 'Chingis Khaan', 'Chinghiz Kan', 'Temudgin', 'Emperor Taizu of Yuan', 'Чингис Хаан', 'Timujin', 'Jinghiz Khan', 'Chingis Haan', 'Genghiz Khan', 'Temujin Borjigin', 'Ghengis kahn', 'Chinghis khan', 'Very Mighty Ruler', 'Činggis qan', 'Temujin', 'Шыңғыс хан', 'Zingis Khan', 'Chingis', 'Temuelen', 'Chinggis Khan', 'Chingis Khan', 'Тэмүүжин', 'Ghenkis khan', 'Gengis Kahn', 'Gangis Khan', 'Temuejin', 'Chenghis khan']",Genghis Khan,The sword and mask of Genghis Khan,The sword and mask of Genghis Khan,0.0,1.0,0.5,0.7766983509063721,0.5877235296655288,1.3531888564466499,5.795080184936523,0,0.005764923989772797,0,0.06442003697156906,0,0.8899150319699377,0.6637823031957374,94,10
1881,Who wrote the collection of Gothic horror stories entitled In A Glass Darkly in 1872?,Joseph Sheridan Le Fanu,"['Joseph Lefanu', 'J. Sheridan Lefanu', 'J. Sheridan Le Fanu', 'Joseph Sheridan le Fanu', 'Joseph Sheridan Lefanu', 'Le Fanu', 'J.S. Le Fanu', 'Joseph Sheridan Le Fanu', 'Sheridan le Fanu', 'J. S. LeFanu', 'J. S. Le Fanu', 'Joseph Le Fanu', 'Sheridan Le Fanu']",Joseph Sheridan Le Fanu,Arthur Conan Doyle,Arthur Conan Doyle,0.0,0.0,0.0,0.22912631928920746,0.697464896213835,0.7738841697603979,3.4366044998168945,0,0.03882059454917908,0,0.19758298993110657,0,0.5884565121327987,0.18365887298481332,80,6
803,Which famous racehorse won Australia’s Melbourne Cup in 1930?,Phar Lap,"['Phar Lap', 'Pharlap', 'Phar']",Phar Lap,Phar Lap,Phar Lap,1.0,1.0,1.0,1.0,0.9470203226860979,0.39105173759162426,1.2693066596984863,0,0.8237572079524398,0,0.8381788730621338,0,0.07089756985425023,0.07089756985425023,75,4
1368,Which late British jockey’s autobiography is entitled ‘The Sport of Queens’?,Dick Francis,"['Shattered (Dick Francis novel)', 'Shattered (Dick Francis Novel)', 'Richard Stanley Francis', 'Dick Francis']",Dick Francis,unknown,unknown,0.0,0.0,0.0,0.26001477241516113,0.5081778223348035,1.9198508858680725,3.7691550254821777,0,0.023322701454162598,0,0.26061898469924927,0,0.6677719578146935,0.6677719578146935,76,2
947,How many players are on the field in a baseball team?,Nine,"['9', 'nine', 'Nine']",Nine,nine,nine,1.0,1.0,1.0,1.0,0.5038142449027809,1.5145309567451477,2.7887139320373535,0,0.06495088338851929,0,0.26493215560913086,0,0.6427338812500238,0.6427338812500238,69,2
1160,"‘My heart aches, and a drowsy numbness pains, My sense, as though of hemlock I had drunk’ are the opening lines of which poem?",Ode to a Nightingale,"['Ode to a nightingale', 'Ode to a Nightingale', 'Ode To A Nightingale']",Ode to a Nightingale,"""Ode to a Nightingale""","""Ode to a Nightingale""",1.0,1.0,1.0,0.9733487367630005,0.7404732276818279,0.7271019550229539,3.257187604904175,0,0.09268474578857422,9,0.3665998578071594,0,0.3655731006181329,0.24246655907364756,95,10
10,In which decade did stereo records first go on sale?,1930s,"['1930’s', 'Thirties', '1930s literature', 'Nineteen-thirties', '1930–1939', '1930-1939', ""'30s"", '1930s', ""1930's"", '%6030s', '1930s (decade)', 'The Thirties']",1930s,1930s,1930s,1.0,1.0,1.0,1.0,0.8740970448987391,0.34181877518338816,1.116880178451538,3,0.09326955676078796,3,0.4747086763381958,3,0.25423931893132445,0.2947374407562173,71,7
1355,A turophile is a lover of which foodstuff?,Cheese,"['Cheeses', 'Chese', 'Coagulated milk curd', 'CHEESE', 'Mouldy cheese', 'Cheese wheel', 'Cheese', '🧀', 'Chees', 'Cheeze', 'Cheese powder']",Cheese,cheese,cheese,1.0,1.0,1.0,1.0,0.8423772528680352,0.4718184533218543,1.2758102416992188,0,0.3112705945968628,0,0.6071926951408386,0,0.23152709654144907,0.23152709654144907,72,3
1874,A transport project on Mount Vesuvius inspired which operatic song?,Funiculi Funicula,"['Funicoli funicola', 'Funiculi funicula', 'Funiculì funiculà', 'Funiculì Funiculà', 'Funiculí, funiculá', 'A Merry Life', 'Funiculi Funicula', 'Funiculì, Funiculà', 'Funniculi funnicula', 'Funiculì, funiculà', 'Funiculi, Funicula']",Funiculi Funicula,"""Vesuvio""","""Vesuvio""",0.0,0.0,0.0,0.2008027881383896,0.545685292396637,1.9189878180623055,4.021039962768555,1,0.10297247767448425,6,0.2059771716594696,1,0.5064377218165431,0.30743880909036503,73,7
8,What is the Japanese share index called?,Nikkei,"['Nikkei', 'Nikkei (disambiguation)']",Nikkei,TOPIX,TOPIX,0.0,0.0,0.0,0.22571170330047607,0.8829051655883806,0.3808231048460584,0.9842288494110107,0,0.4406428337097168,0,0.6848245859146118,0,0.1544044425494499,0.1544044425494499,65,4
1830,Which whale (not James) is most commonly known as the Singing Whale?,The Humpback,"['Humpback (fish)', 'Humpback', 'The Humpback', 'Humpback (disambiguation)', 'Humpbacks']",The Humpback,Humpback Whale,Humpback Whale,0.0,1.0,0.6666666666666666,0.7745682597160339,0.9352570984146453,0.22422197837537775,0.7193623781204224,3,0.5035393685102463,3,0.734733521938324,3,0.11078685063530391,0.12132778683743292,75,6
772,Which European country hosted the 1956 Winter Olympic Games?,Italy,"['Environment of Italy', 'Italiën', 'Subdivisions of Italy', 'Republic of Italy', 'ItalY', 'ISO 3166-1:IT', 'Etymology of Italy', 'Itali', 'Pollution in Italy', 'Administrative divisions of Italy', 'Austrian Empire (Italy)', 'Italija', 'Italie', 'Italia', 'Italian Republic', 'Second Italian Republic', 'Italy', 'Italio', 'Repubblica Italiana', 'Itàlia', 'The Italian republic']",Italy,Switzerland,Switzerland,0.0,0.0,0.0,0.6670438051223755,0.825192618631716,0.8445426225662231,1.3844106197357178,0,0.6432983875274658,0,0.7164927124977112,0,0.1412488128989935,0.1412488128989935,71,2
419,Who was the first person to sell one million records?,Enrico Caruso,"['Errico Caruso', 'Enrico Caruso', 'Enrique Caruso']",Enrico Caruso,Elvis Presley,Elvis Presley,0.0,0.0,0.0,0.4118513762950897,0.8099239846613088,0.7270516340387985,3.099264621734619,0,0.25444985926151276,0,0.37676873803138733,0,0.38344453401688655,0.38344453401688655,68,5
1935,"In 1968, which group recorded the L.P. ‘The Village Green Preservation Society’?",THE KINKS,"['The Kinks', 'John Gosling (The Kinks musician)', 'Gordon John Edwards', 'The Ray Davies Quartet', 'Kinks', 'The Kinks (band)', 'Kinks, The', 'THE KINKS']",THE KINKS,The Beatles,The Beatles,0.0,0.0,0.0,0.3899325430393219,0.8129735518417355,1.0550735419383273,2.131162643432617,0,0.57970230281353,0,0.6456606984138489,0,0.19257764140264608,0.19257764140264608,81,4
1930,"Conventionally treated as comprising a single order, which order of mammals lay eggs?",Monotremes,"['Fossil Monotremes', 'Ornithodelphia', 'Egg laying mammals', 'Manotremata', 'Monotrememata', 'Monotremes', 'Protherians', 'Monotreme', 'Egg-laying mammal', 'Egg-laying mammals', 'Monotramata', 'Monotremata', 'Egg laying mammal']",Monotremes,monotremes,monotremes,1.0,1.0,1.0,0.9999999403953552,0.8315095682685614,0.6113466490060091,1.90470290184021,0,0.36434854567050934,0,0.5394978523254395,0,0.2513608699824,0.2513608699824,76,4
1682,Which city’s cathedral is the smallest Anglican cathedral in England?,Derby,"['Derby, Derbyshire', 'Deorby', 'County Borough of Derby', 'Derby City', 'Derby, Derbyshire, England', 'Derby UA', 'Derby (district)', 'Derby, England', 'Derby City, England', 'Derby, United Kingdom', 'Derby', 'City of Derby']",Derby,"St. Mary's Cathedral, Chichester","St. Mary's Cathedral, Chichester",0.0,0.0,0.0,0.30739113688468933,0.5318356144815432,1.453050582455641,4.24024772644043,8,0.008083127439022064,8,0.06879077851772308,8,0.8172716135742837,1.020719271063486,74,12
1719,"In ‘The Pink Panther’ films, what is the name of Clouseau’s manservant?",CATO,"['CATO (disambiguation)', 'Cato', 'Cato (disambiguation)', 'CATO']",CATO,Jacques Clouseau,Jacques Clouseau,0.0,0.0,0.0,0.12631547451019287,0.5245057253398046,1.7151497947517782,5.574878692626953,0,0.044573135673999786,0,0.08694840967655182,0,0.9107075928437411,0.9107075928437411,82,5
1378,"What it the title of the second James Bond film, which opened in the UK in 1963?",From Russia With Love,"['From Russia With Love (album)', 'From Russia with Love (album)', 'From Russia, With Love', 'From Russia with Love (disambiguation)', 'James Bond/From Russia With Love', 'From russia with love', 'From Russia With Love', 'From Russia, with Love', 'From Russia with Love']",From Russia With Love,From Agent to Spy,From Agent to Spy,0.0,0.0,0.25,0.32950443029403687,0.7108680443773441,0.8135250561560193,2.360079050064087,1,0.03930532932281494,0,0.27171826362609863,0,0.4923378295899875,0.26248434615353,80,6
1875,Which acid has the alternative name ‘spirits of salt’?,Hydrochloric,"['Mauratic Acid', 'Muriatic Acid', 'ATCvet code QA09AB03', 'Hydrachloric acid', 'Aqueous hydrochloric acid', 'HCl acid', 'Marine acid', 'ATCvet code QB05XA13', 'Hydrochloric', 'Muratic acid', 'Hydrochloric Acid', 'Chlorohydric acid', 'Acid of salt', 'Chlorhydric acid', 'Muritic acid', 'Salt acid', 'ATC code A09AB03', 'Hydrochloric acid', 'HCl(aq)', 'Aqueous Hydrogen Chloride', 'Muriatic acid', 'Spirits of salt', 'E507', 'ATC code B05XA13', 'Spirit of salt', 'Acidum Salis']",Hydrochloric Acid,Hydrochloric acid,Hydrochloric acid,1.0,1.0,1.0,1.0,0.7890821134483376,0.6456937387652683,2.6348342895507812,0,0.04841330647468567,0,0.33468177914619446,0,0.36783102938698486,0.13208913002423364,71,7
26,What was Truman Capote's last name before he was adopted by his stepfather?,Persons,"['Perſons', 'Person', 'Person (philosophical)', 'Personhood Theory', 'Persons', 'Perſon', 'A person', 'Personhood theory']",Persons,Capote,Capote,0.0,0.0,0.0,0.2508958578109741,0.5782136412204794,1.9851841529210408,5.096719741821289,0,0.14486504346132278,0,0.22514185309410095,0,0.6673745254704142,0.6673745254704142,76,3
1979,Which duo are associated with the classic comedy routine “Who’s on First”?,Abbott and Costello,"['Abbott and costello', 'Aboott & Costello', 'Abbot and Costello', 'Abbott and Castella', 'Babbat', ""I'm a baaaad boy"", 'Abbot and costello', 'Bud; and Costello, Lou Abbott', 'Abbott, Bud; and Costello, Lou', 'Abbott & Costello', 'Abbott and Costello']",Abbott and Costello,Abbott and Costello,Abbott and Costello,1.0,1.0,1.0,1.0,0.9921790141839223,0.06289047453174135,0.15903806686401367,0,0.9771301439031959,2,0.9818986654281616,0,0.006325650203586,0.004688417345206029,75,6
241,"Which family of insects has species named 'drivers', 'weavers', 'and even individuals called 'soldiers'?",Ant,"['History of ants', 'Giant ant', 'Ant trail', 'Worker ant', 'Drone Ant', 'Ants', 'Formicidae', 'Ant', 'Ants communication', 'Ergate', 'Ant trails', '🐜']",Ant,Diptera,Diptera,0.0,0.0,0.0,0.38792863488197327,0.45926497717722226,2.0899965092539787,5.279080390930176,0,0.06897467374801636,0,0.11828191578388214,0,0.8161684721995751,0.8161684721995751,85,4
